entry_date,entry_price,exit_date,exit_price,position_size,profit_loss,account_equity,percent_return,cumulative_return,tax_estimate,after_tax_equity
2017-01-06 00:00:00,902.2009887695312,2017-01-17 00:00:00,907.93798828125,7.389336466765587,42.39261970175973,100042.39261970176,0.00042392619701759726,0.0004239261970175878,0.8478523940351945,100041.54476730773
2017-01-24 00:00:00,892.68701171875,2017-01-31 00:00:00,970.4030151367188,7.471255606679244,580.6361262652023,100623.02874596696,0.005803900837042309,0.006230287459669581,11.612722525304045,100610.56817104762
2017-02-09 00:00:00,994.3829956054688,2017-02-16 00:00:00,1027.43994140625,6.746094760312396,223.00528885858125,100846.03403482554,0.0022162450448751717,0.00846034034825549,4.460105777171625,100829.11335412903
2017-03-07 00:00:00,1223.5400390625,2017-03-14 00:00:00,1240.0,5.494768230720411,90.44367043827395,100936.47770526381,0.0008968490561268944,0.009364777052638162,1.8088734087654792,100917.74815115854
2017-03-16 00:00:00,1187.81005859375,2017-03-31 00:00:00,1071.7900390625,5.665130098031703,-657.2685046207105,100279.2092006431,-0.0065117043863958226,0.002792092006431046,0.0,100260.47964653783
2017-04-13 00:00:00,1169.280029296875,2017-04-17 00:00:00,1193.9100341796875,5.717433331514503,140.82041087235714,100420.02961151546,0.0014042832207680996,0.0042002961151546,2.816408217447143,100398.48364919274
2017-05-27 00:00:00,2038.8699951171875,2017-06-01 00:00:00,2407.8798828125,3.283519134030373,1211.6510268939578,101631.68063840942,0.01206583020918582,0.016316806384094162,24.233020537879156,101585.90165554882
2017-06-12 00:00:00,2659.6298828125,2017-06-20 00:00:00,2721.7900390625,2.547514381485697,158.35389200227303,101790.03453041169,0.001558115451870494,0.017900345304116883,3.1670778400454607,101741.08846971105
2017-06-25 00:00:00,2589.409912109375,2017-07-04 00:00:00,2601.639892578125,2.620675185606075,32.050806334900074,101822.08533674659,0.0003148717502922576,0.018220853367465928,0.6410161266980015,101772.49825991924
2017-07-07 00:00:00,2518.659912109375,2017-07-20 00:00:00,2817.60009765625,2.6951391848551376,805.6854079952483,102627.77074474184,0.007912678328387018,0.026277707447418308,16.113708159904967,102562.06995975459
2017-07-26 00:00:00,2529.449951171875,2017-07-28 00:00:00,2809.010009765625,2.70487715315854,756.175615425897,103383.94636016773,0.00736813836974667,0.03383946360167722,15.123512308517942,103303.12206287197
2017-08-21 00:00:00,4001.739990234375,2017-08-24 00:00:00,4334.68017578125,1.7223165691667492,573.4283981088347,103957.37475827656,0.00554659033919185,0.03957374758276555,11.468567962176694,103865.08189301864
2017-09-04 00:00:00,4236.31005859375,2017-09-18 00:00:00,4065.199951171875,1.6359736550663053,-279.93162785775297,103677.44313041882,-0.002692753914848799,0.036774431304188226,0.0,103585.15026516089
2017-09-21 00:00:00,3631.0400390625,2017-09-27 00:00:00,4200.669921875,1.903539886002604,1084.313202192583,104761.7563326114,0.010458525687488208,0.047617563326114,21.68626404385166,104647.77720330963
2017-10-24 00:00:00,5526.64013671875,2017-10-29 00:00:00,6153.85009765625,1.2637184466632085,792.6167975676292,105554.37313017904,0.007565898332700009,0.055543731301790356,15.852335951352584,105424.5416649259
2017-11-10 00:00:00,6618.14013671875,2017-11-15 00:00:00,7315.5400390625,1.0632833489934985,741.5337037518013,106295.90683393084,0.007025134835837413,0.06295906833930842,14.830674075036027,106151.24469460266
2017-12-20 00:00:00,16624.599609375,2017-12-26 00:00:00,16099.7998046875,0.4262595163454367,-223.7009109242734,106072.20592300656,-0.00210451105397471,0.060722059230065684,0.0,105927.54378367838
2017-12-30 00:00:00,12952.2001953125,2018-01-04 00:00:00,15599.2001953125,0.545967502681616,1445.1759795982375,107517.3819026048,0.013624454842083996,0.07517381902604803,28.903519591964752,107343.81624368466
2018-01-08 00:00:00,15170.099609375,2018-01-20 00:00:00,12899.2001953125,0.47249692782135694,-1072.9929965358508,106444.38890606895,-0.009979716558833503,0.06444388906068954,0.0,106270.82324714882
2018-01-22 00:00:00,10931.400390625,2018-01-28 00:00:00,11786.2998046875,0.6491659202076123,554.9715648148314,106999.36047088378,0.005213723057817184,0.06999360470883786,11.099431296296627,106814.69538066736
2018-01-30 00:00:00,10106.2998046875,2018-02-14 00:00:00,9494.6298828125,0.7058261516000505,-431.73262700653476,106567.62784387724,-0.004034908480822332,0.06567627843877233,0.0,106382.96275366082
2018-02-22 00:00:00,10005.0,2018-02-27 00:00:00,10725.599609375,0.7100958043903198,511.6947592624909,107079.32260313974,0.004801596597534566,0.07079322603139726,10.233895185249818,106884.42361773805
2018-03-06 00:00:00,10779.900390625,2018-03-20 00:00:00,8913.4697265625,0.6622159062883602,-1235.9800737265346,105843.3425294132,-0.01154265869151374,0.05843342529413209,0.0,105648.44354401152
2018-03-25 00:00:00,8495.7802734375,2018-04-03 00:00:00,7456.10986328125,0.8305561829742542,-863.5046874106522,104979.83784200255,-0.008158327834088286,0.049798378420025546,0.0,104784.93885660087
2018-04-06 00:00:00,6636.31982421875,2018-04-12 00:00:00,7889.25,1.0545989406044651,1321.3388360302724,106301.17667803283,0.012586596275933695,0.06301176678032827,26.42677672060545,106079.85091591055
2018-05-07 00:00:00,9373.009765625,2018-06-02 00:00:00,7643.4501953125,0.7560799880801474,-1307.6853793057799,104993.49129872705,-0.012301701826561375,0.0499349129872706,0.0,104772.16553660476
2018-06-09 00:00:00,7531.97998046875,2018-06-30 00:00:00,6404.0,0.9293128904660456,-1048.2463360372478,103945.2449626898,-0.009983917317834318,0.03945244962689798,0.0,103723.91920056751
2018-07-10 00:00:00,6329.9501953125,2018-07-16 00:00:00,6741.75,1.0947452639744735,450.8158858872538,104396.06084857705,0.004337051551026408,0.043960608485770436,9.016317717745077,104165.71876873702
2018-07-31 00:00:00,7780.43994140625,2018-08-17 00:00:00,6580.6298828125,0.8945172049804708,-1073.2507401207363,103322.81010845631,-0.010280567402609665,0.0332281010845632,0.0,103092.46802861628
2018-09-05 00:00:00,6792.830078125,2018-09-13 00:00:00,6517.31005859375,1.0140379284248304,-279.38774984503755,103043.42235861128,-0.0027040277897181528,0.030434223586112807,0.0,102813.08027877125
2018-09-17 00:00:00,6281.2001953125,2018-09-20 00:00:00,6519.669921875,1.093670202662966,260.8072341785915,103304.22959278987,0.002531042042362794,0.033042295927898646,5.21614468357183,103068.67136826627
2018-09-25 00:00:00,6446.47021484375,2018-10-08 00:00:00,6652.22998046875,1.068328621710114,219.81904681355235,103524.04863960342,0.0021278804138034502,0.035240486396034276,4.396380936271047,103284.09403414355
2018-10-11 00:00:00,6256.240234375,2018-10-15 00:00:00,6596.5400390625,1.1031550874148457,375.40346078729397,103899.45210039071,0.003626244005334257,0.0389945210039071,7.50806921574588,103651.9894257151
2018-10-29 00:00:00,6332.6298828125,2018-11-05 00:00:00,6419.66015625,1.0937999327618586,95.19370723418366,103994.6458076249,0.0009162099059213969,0.03994645807624897,1.9038741446836733,103745.2792588046
2018-11-09 00:00:00,6385.6201171875,2018-12-17 00:00:00,3545.86474609375,1.0857170110251677,-3083.170713546572,100911.47509407833,-0.029647398571364853,0.009114750940783178,0.0,100662.10854525803
